INCL,LNG,MS,MS_subtype,r_overview,item,gloss,function_classes,clacomb_sem,notes,cxn_related,piv_sens,pro_null,mainCla_pro,cpxPreds,locii,source,examples
sample,JNG,cjxCla,bound,[X]=ma/mang 'SUBORD',=ma/mang,SUBORD,"reference, t_simult_circ",,,,,,,,,SchultzeBerndt2000_110,"[SB2000]""2-117"":""2-118"", ""4-7"", ""4-50"":""4-51"", ""4-72"", ""5-63"", ""5-100a"", ""5-106"", ""5-127"", ""5-175"", ""5-185"", ""5-190"", ""5-193"", ""5-273"", ""5-285b"", ""5-298"", ""5-325"", ""5-352"", ""5-365"", ""6-42a"", ""6-93c"", ""T3-37"", ""T3-6"", ""T4-40"""
sample,JNG,indepCla,complex verb,[sV]-mayan 'CONTIN' [+BE/GO:INFL],-mayan,CONTIN,asp-progress,,,[+BE/GO:INFL],,,aux,yes,,SchultzeBerndt2000_129-133,"[SB2000]""3-25"":""3-28"""
sample,JNG,nfin,sV-CVBZ,[sV]-mayan 'CONTIN' [^BE/GO:INFL],-mayan,CONTIN,t_simult_circ,secondary predicate,,[^BE/GO:INFL],,yes,,,,SchultzeBerndt2000_131-133,"[SB2000]""3-25"":""3-28"""
sample,JNG,indepCla,complex verb,[sV]-Cung 'COTEMP' [+V:INFL],-Cung,COTEMP,manner,,,[+V:INFL],,,aux,yes,,SchultzeBerndt2000_133-135,"[SB2000]""3-29"":""3-30"""
sample,JNG,cjxPbo,"external, sV-CVBZ",[sV]-gu/wu 'DAT',-gu/wu,DAT,t_result_purp,temporal,,,"SS, O=S'",yes,,,,SchultzeBerndt2000_56_111-112,"[SB2000]""2-40"", ""2-119"", ""2-121"", ""5-143"", ""5-245"", ""T4-10"", ""T4-11"""
sample,JNG,cjxPbo,"external, sV-CVBZ",[sV]-nyunga 'ORIG',-nyunga,ORIG,t_prior_cause,temporal,,,only SS attested,yes,,,,SchultzeBerndt2000_57-58_113-114,"[SB2000]""2-127a"", ""2-128"", ""2-129"""
sample,JNG,cjxPbo,"external, sV-CVBZ",[sV]-ngunyi/giyag 'ABL',-ngunyi/giyag,ABL,t_prior_cause,spatial + temporal,,,SS,yes,,,,SchultzeBerndt2000_58-59_114,"[SB2000]""2-86"", ""2-130"", ""2-131"""
sample,JNG,cjxPbo,"external, sV-CVBZ",[sV]-bina 'ALL',-bina,ALL,t_result_purp,spatial + temporal,,,"SS, O=S', OBL=S'",yes,,,,SchultzeBerndt2000_59_112-113,"[SB2000]""2-122"":""2-127"", ""5-123"", ""5-325"", ""5-364"""
sample,JNG,cjxPbo,"external, sV-CVBZ",[sV]-mindij 'TIME',-mindij,TIME,t_simult_circ,,,,DS,yes,,,,SchultzeBerndt2000_60_114-115,"[SB2000]""2-132"""
sample,JNG,cjxPbo,external,[V:INFL]-mindij 'TIME',-mindij,TIME,"t_simult_circ, t_prior_cause",,,,DS,,,,,SchultzeBerndt2000_60_114-115,"[SB2000]""2-133"""
sample,NYM,cjxPbo,"external, converb, post-infl",[V:NMZ]-ngamarra 'cause',-ngamarra,cause,"t_prior_cause, appreh",,,,,yes,,,,Sharp2004_144-145,
sample,NYM,cjxPbo,"external, converb, post-infl",[V:NMZ]-marninyju 'as',-marninyju,as,t_simult_circ,,,,,yes,,,,Sharp2004_147-148,
sample,NYM,cjxCla,"right-edge, fluid",[V:INFL/cla]-pa 'CONJ',-pa,CONJ,addit,,,,,,,,,Sharp2004_156-157_386,"""11.51"""
sample,NYM,int_disc_misc,"tense, mood",[V]:naka 'PRSCFL',:naka,PRSCFL,cond,,,,,,,,,Sharp2004_181-182,"""5.66a"""
sample,NYM,int_disc_misc,"tense, mood",[V]:nama 'PSTCFL',:nama,PSTCFL,cond,,,,,,,,,Sharp2004_182-183,"""5.58"":""5.59"", ""5.66b"""
sample,NYM,cjxCla,bound,pukun/pukurl 'also',pukun/pukurl,also,addit,,,(second position),,,,,,Sharp2004_281,"""8.8"":""8.11"""
sample,NYM,int_disc_misc,,kala 'EMPH',kala,EMPH,"cond, t_prior_cause, t_result_purp",,,,,,,,,Sharp2004_289-290,"""8-54"":""8-56"""
sample,NYM,cjxPbo,"external, converb, post-infl",[V:NMZ]-ku 'DAT>PURP',-ku,DAT>PURP,t_result_purp,,,,,yes,,,,Sharp2004_373-377,
sample,NYM,cjxPbo,"external, converb, post-infl",['know'_V:NMZ]-ku 'DAT>PURP',-ku,DAT>PURP,complement,,,['know'_,,yes,,,,Sharp2004_374-375,
sample,NYM,cjxPbo,"external, converb, post-infl",[V:NMZ]-ja(-ku/nga) 'ABL(-DAT/LOC)',-ja(-ku/nga),ABL(-DAT/LOC),"complement, t_simult_circ, t_prior_cause",,,,"O=S' (DAT), A=DAT' (LOC)",yes,,,,Sharp2004_377-384,
sample,NYM,pivCase,external,[V:NMZ-ABL]-CCASE,-CCASE,CCASE,reference,,,,pivot case,yes,,,,Sharp2004_382-384,
sample,NYM,cjxPbo,"external, converb, post-infl",[V:NMZ]-ja(-lu) 'ABL(-ERG)',-ja(-lu),ABL(-ERG),"reference, t_prior_cause",,,,A=S',yes,,,,Sharp2004_383,
sample,NYM,cjxPbo,"external, converb, post-infl",[V:NMZ]-kanu 'after',-kanu,after,t_prior_cause,,,,,yes,,,,Sharp2004_389-391,
sample,YGB,int_disc_misc,"N-marking, timeAdverbial",[N|V:NMZ]-gal 'after',-gal,after,t_prior_cause,,,,,,,,,Sharpe2005_40-41_45,
sample,YGB,int_disc_misc,,[V]:hn 'IMPF',:hn,IMPF,"complement, t_simult_circ, compar_manner",past imperfective,could be nfin?,,,,,,,Sharpe2005_72-73,
sample,YGB,pivCase,external,[V:INFL]-CCASE,-CCASE,CCASE,reference,,,,pivot case,,,,,Sharpe2005_74,
sample,YGB,nfin,converb,[V]:nyun/jin 'SYNC1/2',:nyun/jin,SYNC1/2,"complement, t_simult_circ, compar_manner",,,,,,,,,Sharpe2005_74_79,
sample,YGB,nfin,converb,[V]:na(h) 'ANTC',:na(h),ANTC,"t_prior_cause, reference","temp-prior, cause-phys, cause-motiv, ref-nom, ref-loc",,,,,,,,Sharpe2005_74-75,"[S2005_74]”7”, [_75]”2”,”3”, [_112]”2”:”6”,”8”:”10”, [_113]”3”,”5”, [_114]”3”, [_115]”4b”"
sample,YGB,nfin,converb,[V:POT/IMM_V]:na(h) 'ANTC',:na(h),ANTC,cond,"cond-ctf, cond-hyp",,,,,,,,Sharpe2005_75_78,"[S2005_75]""4"", [S2005_75]""7"":""8"""
sample,YGB,nfin,converb,[V]:yah/bih(-gu) 'PURP-GL',:yah/bih(-gu),PURP-GL,t_result_purp,,,,,,,,,Sharpe2005_77-78,
sample,YGB,cjxPbo,external,[V:IMM_V:IMM/IMPF]-i/je 'PREC',-i/je,PREC,cond,cond-hyp,,,,,,,,Sharpe2005_80-81,"[S2005_80]”6”,”9”, [_81]”1”,”3”,”4”, “8”,”11”, [_114]”7”,”8”"
sample,YGB,cjxPbo,external,[V:IMM/IMPF]-i/je 'PREC',-i/je,PREC,"t_simult_circ, t_prior_cause, reference","temp-circ, temp-prior, ref-loc",insub:?,,,,,,,Sharpe2005_80-81,"[S2005_80]”2”, ”3”, ”7”, ”10”, [_81]""9"", [_114]”3”, ”6”,10”, [_115]”1”, ”2”, ”4a”, ”5”, ”6”"
sample,YGB,int_disc_misc,,[V:IMM-PREC]-jahng 'very',-jahng,very,cond,"cond-hyp, iff",,,,,,,,Sharpe2005_81,"[S2005_81]""1"""
sample,YGB,cjxCla,left-edge,ngeh 'and',ngeh,and,addit,,N-add,,,,,,,Sharpe2005_90-91,"[S2005_91]""1"", ""3"", [_108]""1"""
sample,YGB,int_disc_misc,N-marking,[X]-nguy 'NEW',-nguy,NEW,addit,,,,,,,,,Sharpe2005_92,
sample,YGB,int_disc_misc,N-marking,[X]-wa(:)r 'BUT',-wa(:)r,BUT,contr_advers,,,,,,,,,Sharpe2005_92-93,
sample,WMU,cjxPbo,external,[V:NMZ-CASE]-njVl 'ERG',-njVl,ERG,"reference, compar_manner",,"form is also LOC, < N-time function? ",,SS,yes,,,,Simpson&Heath1993_31-33_82,"""267"", ""277"""
sample,WMU,int_disc_misc,,[V]:ngari 'IRR',-ngari,IRR,"cond, contr_advers","cond-ctf, advers",past potential/expected/intended,,,,,,,Simpson&Heath1993_54_89,"""318"":""321"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]:(k)kV 'DAT',:(k)kV,DAT,t_result_purp,,,,,yes,,,,Simpson&Heath1993_79,"""243"":""248"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]:(k)kVwarta 'DESID',:(k)kVwarta,DESID,t_result_purp,,,,,yes,,,,Simpson&Heath1993_79-80,"""249"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]-(k)kVna 'DS' [+O-ALL/DS],-(k)kVna,DS,"complement, t_simult_circ",,<ALL,+O-ALL/DS (essential arguments only),DS,yes,,,,Simpson&Heath1993_80-81,"""256"":""261"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]-(k)kil 'SS',-(k)kil,SS,t_simult_circ,,<DAT.REFL,,SS,yes,,,,Simpson&Heath1993_80-81,"""250"":""255"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]:(k)kajji 'LEST',:(k)kajji,LEST,appreh,,,,,yes,,,,Simpson&Heath1993_81-82,"""262"":""265"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]:(k)kipurtu 'PRIV',:(k)kVpurtu,PRIV,compar_manner,privative,,,,yes,,,,Simpson&Heath1993_82,"""266"", ""267"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]:ngara 'ABL',:ngara,ABL,t_prior_cause,,,,,yes,,,,Simpson&Heath1993_82,"""268"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]:alkki 'ASSOC' [+X-REL],:alkki,ASSOC,t_prior_cause,,>lexical nominalisations,,,yes,,,,Simpson&Heath1993_82-83,"""269"":""274"""
sample,WMU,nfin,"converb, post-infl",[V:NMZ]:arra 'INTENS',:arra,INTENS,reference,character-NMZ,,,,yes,,,,Simpson&Heath1993_83,"""275"":""278"""
sample,WMU,int_disc_misc,,[V]:(k)kurn 'ADMON' [+N-LEST],:kurn,ADMON,appreh,,mood,[+N-LEST],,,,,,Simpson&Heath1993_88-89,"""316"":""317"""
sample,WMU,cjxCla,left-edge,wanja 'but',wanja,but,contr_advers,advers,,,,,,,,Simpson&Heath1993_91_95,"""321"", ""334"", ""363"""
sample,WMU,cjxCla,"left-edge, bound",(X-)apparra/alapparra 'CIRC.CONJ',(-)apparra/alapparra,CIRC.CONJ,"t_simult_circ, reference, cond, t_prior_cause",,,,,,,,,Simpson&Heath1993_91-93,"""336"":""352"""
sample,WMU,int_disc_misc,timeAdv,ka(p)pi 'then' [+V:IRR],ka(p)pi,then,t_result_purp,cond-hyp apodosis,"N-conj, 'now', 'soon', 'then', <WAP/Warlmanpa?",[+V:IRR],,,,,,Simpson&Heath1993_95,"""362"""
sample,WMU,int_disc_misc,timeAdv,"kapp(i) 'and, then, now, soon'",kapp(i),"and, then, now, soon",t_result_purp,,,,,,,,,Simpson&Heath1993_95,"""362"""
sample,WMU,int_disc_misc,,kaminy(a) 'all.right',kaminy(a),all.right,concess,,"'finished', 'all.right'>'even.though'; one example",,,,,,,Simpson&Heath1993_95,"""361"""
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:rlarni 'OBLCOMP',:rlarni,OBLCOMP,"reference, t_simult_circ",,,,OBL=S',yes,,,,Simpson1983_438-446,"[S1983]""85"", ""50"", ""128"", ""131"", ""136"", "
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:kungarnti(-CCASE) 'PREPAT',:kungarnti,PREPAT,t_result_purp,,,,x,yes,,,,Simpson1983_489-495,
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:kVjaku [(+ADMON.AUX)] 'ADMON',:kVjaku,ADMON,appreh,,< PURP-NEG,,,yes,,,,Simpson1983_489-495_ 35,"[S1983]""39"", ""95b"", ""127"", ""421"", ""448"", [S1991]""114"""
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:warnu 'ASSOC',:warnu,ASSOC,"t_prior_cause, reference",,,,,yes,,,,Simpson1983_501-509,"[S1983]""38a"", ""77"", ""142"", ""170"", ""171"""
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:karra(-ERG) 'SUBJCOMP',:karra,SUBJCOMP,t_simult_circ,,,(ERG),SS,yes,,,,Simpson1988_205-217,
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:kurra[(-CCASE)] 'ALL>OBJCOMP',:kVrra,ALL>OBJCOMP,"reference, t_simult_circ, purpose, complement",,,(CCASE),O=S',yes,,,,Simpson1988_205-217,
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:ku 'DAT>PURP',:ku,DAT>PURP,t_result_purp,,,,x,yes,,,,Simpson1988_211-213,
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:puru 'TEMPCOMP',:puru,TEMPCOMP,t_simult_circ,,,,,yes,,,,Simpson1988_212,"[S1988]""17"", ""155"":""158"""
sample,WAP,pivCase,external,[V:INFIN:SUBJCOMP/OBJCOMP/PREPAT]-CCASE,-CCASE,CCASE,"reference, t_simult_circ, purpose",,,,pivot case,yes,,,,Simpson1988_214,
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:rla 'SEQ',:rla,SEQ,t_prior_cause,,,,,yes,,,,Simpson1988_510-513,"[S1983]""44"":""46"", ""88"":""89"", ""137"", ""152"":""153"", ""208"", [S1991]""118"""
sample,WAP,nfin,"converb, post-infl",[V:INFIN]:rlajinta 'COMITCOMP',:rlajinta,COMITCOMP,t_simult_circ,,,,,yes,,,,Simpson1988_510-513,"[S1983]""126"", ""202"":""206"""
sample,MAW,cjxCla,left-edge,(articles),(articles),(articles),"reference, complement",,,,,,,,,"Singer2006_151-152, Singer2007, Singer2016_44","[S2006]""5-1"":""5-5"""
sample,MAW,cjxCla,left-edge,ta 'land gender',ta,land gender,"t_simult_circ, compar_manner",,,,,,,,,"Singer2006_152-153_159-161, Singer2016_44-45","[S2006]""5-6"":""5:8"", [S2006]""5-24"""
sample,MAW,cjxCla,left-edge,tuka 'LOC',tuka,LOC,reference,,,,,,,,,"Singer2006_153-154, Singer2016_45","[S2006]""5-11"":""5-13"""
sample,MAW,cjxCla,left-edge,[perc_]ta 'land gender',ta,land gender,complement,,,,,,,,,"Singer2006_155-156_159-161, Singer2007","[S2006]""5-19"":""5-21"", [S2006]""5-24"""
sample,MAW,cjxCla,left-edge,nuyu (ja) 'PURP (MA)',nuyu (ja),PURP (MA),t_result_purp,,,,,,,,,Singer2006_157-158,"[S2006]""5-26"":""5-28"""
sample,MAW,int_disc_misc,infoStructure,pa 'PARTICLE.SEQ',pa,PARTICLE.SEQ,t_result_purp,,,,,,,,,"Singer2006_157, Singer2016","[S2006]""5-25"", [S2016]""15"", [S2016]""41"", [S2016]""45"", [S2016]""157"", [S2016]""160"""
sample,MAW,int_disc_misc,phoric,kapin 'like',kapin,like,reference,,,,,,,,,Singer2006_85-87,"""T2-65"""
sample,MAW,int_disc_misc,infoStructure,malany 'because/well/so/then',malany,because/well/so/then,"t_prior_cause, t_result_purp",,,,,,,,,Singer2006_91-92,"""20"", ""T1-6"", ""T1-41"""
sample,MAW,int_disc_misc,infoStructure,makiny (la) 'so',makiny (la),so,t_result_purp,,,,,,,,,Singer2006_91-92,"""T1-49"", ""T1-62"""
sample,MAW,int_disc_misc,infoStructure,la 'CONJ',la,CONJ,"t_result_purp, addit, contr_advers",,,,,,,,,Singer2006_91-92,"""126"", ""132"", ""135"", ""172"", ""T1-5"", ""T1-14:18"""
sample,MAW,int_disc_misc,"mood, attitude",marnti 'lest' [_V:IRR1],marnti,lest,"cond, appreh",,,,,,,,,"Singer2006_X, Singer2016_X","[S2006]""6-6"", ""7-36"", [S2016]""56"", [S2016]""111"""
sample,MAW,cjxCla,left-edge,nungpaka 'DEM',nungpaka,DEM,t_result_purp,,,,,,,,,"Singer2016_33, Capell&Hinch1970_102","[C&H1970_102]""12"""
sample,UNG,cjxCla,left-edge,wana 'if',wana,if,cond,,epistemic,,,,,,,Spronck2015_106-107,
sample,UNG,int_disc_misc,,maji 'in case',maji,in case,appreh,,,,,,,,,Spronck2015_142-143,
sample,UNG,int_disc_misc,,di(-yu) 'then/after/nw-ANAPH(-LAT)',di(-yu),then/after/nw-ANAPH(-LAT),t_result_purp,,,,,,,,,Spronck2015_178,
sample,UNG,int_disc_misc,,a/ya 'and',a/ya,and,addit,,,,,,,,,Spronck2015_38_177,
sample,WTS,cjxCla,left-edge,matha 'until',matha,until,t_result_purp,endpoint,< 'only',,,,,,,"Stirling2012_163, Mitchell2015_421","""3"""
sample,JAR,cjxCla,left-edge,nyangga [+V:POT/IRR],nyangga,nyangga,cond,cond-ctf,,[+V:POT/IRR],,,,,,Tsunoda1981_163-165,"""266"", ""268"":""274"""
sample,JAR,cjxCla,left-edge,nyangga,nyangga,nyangga,"cond, t_simult_circ","cond-hyp, temp-circ",,,,,,,,Tsunoda1981_163-165,"""266"":""274"""
sample,JAR,cjxCla,left-edge,guwa/guja,guwa/guja,guwa/guja,"reference, complement, t_simult_circ, t_prior_cause, t_result_purp",,,,,,,,,Tsunoda1981_165-171,"""276"":""287"", ""297"""
sample,JAR,int_disc_misc,,[V]:gu/gura 'PURP/HORT',:gu/gura,PURP/HORT,t_result_purp,,,,,,,,,Tsunoda1981_171-172,"""289"":""293"""
sample,JAR,cjxPbo,"external, sV-CVBZ",[V:VBD/sV]-ngga 'LOC',-ngga,LOC,t_simult_circ,,,,O=A'/S',yes,,,,Tsunoda1981_172-174,"""296"", ""299"", ""302"", ""304', ""306"", ""324"""
sample,JAR,nfin,sV-CVBZ,[V]:u 'verbid',:u,verbid,"t_simult_circ, compar_manner",,,,,yes,,,,Tsunoda1981_172-176,"""317"":""318"""
sample,JAR,cjxPbo,"external, sV-CVBZ",[V:VBD/sV]-nggawu 'ALL',-nggawu,ALL,"t_simult_circ, t_result_purp",,,,"SS, O=S', LOC=S'",yes,,,,Tsunoda1981_174-175,"""307"", ""308"", ""327"""
sample,JAR,cjxPbo,"external, sV-CVBZ",[V:VBD/sV]-wu/wura 'DAT1/2',-wu/wura,DAT1/2,t_result_purp,,,,SS/O=S',yes,,,,Tsunoda1981_175-176,"""309"":""315"""
sample,JAR,nfin,sV-CVBZ,[V]:u[-CASE] 'verbid',:u,verbid,complement,,,[-CASE],,yes,,,,Tsunoda1981_175-176,"""299"", ""302"""
sample,JAR,int_disc_misc,"mood, attitude",ngara 'possibly' [+V:POT/PURP],ngara,possibly,appreh,,,[+V:POT/PURP],,,,,,Tsunoda1981_204-205,"""423"":""425"", ""T2-12"""
sample,JAR,int_disc_misc,,gulanga 'as though',gulanga,as though,contr_advers,,,,,,,,,Tsunoda1981_206,"""434"""
sample,JAR,int_disc_misc,,ngandu 'in fact',ngandu,in fact,contr_advers,,,,,,,,,Tsunoda1981_206-207,"""434"""
sample,JAR,cjxPbo,"external, sV-CVBZ",[V:VBD/sV]-nyunga 'FROM',-nyunga,FROM,t_prior_cause,,,,"SS, A=O'",yes,,,,Tsunoda1981_224,"""455"", ""496"""
sample,JAR,cjxPbo,"external, sV-CVBZ",[V:VBD/sV]-mulunga 'WITHOUT',-mulunga,WITHOUT,compar_manner,privative,,,?,yes,,,,Tsunoda1981_225,"""501"""
sample,JAR,cjxPbo,"external, sV-CVBZ",[V:VBD/sV]-wara/g 'PREDICATIVE',-warha/g,PREDICATIVE,"t_result_purp, compar_manner",resultative / secondary predicate / adjunctive,,,,yes,,,,Tsunoda1991_119-124,"""113"":""133"""
sample,WAO,nfin,converb,[V]:lgo/yal 'PURP1/2',:lgo/yal,PURP1/2,"cond, t_result_purp",,,,,,,,,Tsunoda2012_288-297_412-426,
sample,WAO,cjxPbo,external,[V:NF]-ngomay[(-CCASE)] 'SUB',-ngomay,SUB,reference,,,(CCASE),pivot case,,,,,Tsunoda2012_506-513,
sample,WAO,cjxPbo,external,[V:NF]-ngomay 'after/SUB',-ngomay,SUB,"cond, t_prior_cause",,,,,,,,,Tsunoda2012_506-513,
sample,WAO,nfin,converb,[V]:nyo/nji/njirra 'PTCP1/2/3',:nyo/nji/njirra,PTCP1/2/3,"reference, complement, t_simult_circ, cond, t_prior_cause",,,,,,,,,Tsunoda2012_602-613,
sample,WAO,nfin,converb,[V]:ngo[-CCASE] 'ADNOM',:ngo,ADNOM,reference,,,CCASE,pivot case,,,,,Tsunoda2012_613-614,"""4-707"":""4-708"""
sample,WAO,int_disc_misc,"mood, attitude",[V]:lgo 'APPR',:lgo,APPR,appreh,,,,,,,,,Tsunoda2012_614-618,
periph,WMK,cjxCla,,puth 'CONJ',puth,,"t_prior_cause, seq, contr_advers",,,,,,,,,Ray2015,
periph,WMK,cjxCla,,[X]-an 'DEF',-an,,"reference, t_simult_circ",,,,,,,,,Ray2015,
periph,WMK,cjxCla,,yipam 'so that',yipam,,t_result_purp,,,,,,,,,Ray2015,
periph,WMK,cjxPbo,,[V:NF]-am 'ABL',-am,,t_prior_cause,,,,,,,,,Ray2015,
periph,WMK,cjxPbo,,-ak 'ALL',-ak,,t_result_purp,,,,,,,,,Ray2015,
periph,WMK,nfin,,[V]:SBJV,SBJV',,"cond, t_result_purp",,,,,,,,,Ray2015,
periph,WMK,nfin,,[V]:an[-CASE] 'NF',:an,,reference,,,,,,,,,Ray2015,
sample,WAO,int_disc_misc,mood,[V]:ya 'IMPER',:ya,IMPER,cond,,,,,,,,,Tsunoda2012_632-633,"""4-767"""
sample,UPU,cjxPbo,"external, converb, post-infl",[V:SUB]-mun 'ABL',-mun,ABL,"complement, t_prior_cause",,,,,yes,,,,Verstraete2010_454-455,
sample,UPU,nfin,converb,[V]:na 'SUB',:na,SUB,"reference, t_simult_circ",,aspect with posture verbs,,,yes,,,,Verstraete2010_454-456,"""7"":""11"""
sample,UPU,int_disc_misc,mood,[V]:ku 'POT',:ku,POT,"cond, t_result_purp, appreh",,,,,,,,,Verstraete2010_457-458,
sample,UPU,int_disc_misc,"mood, attitude",atya 'APPR' [+V:POT],atya,APPR,appreh,,,[+V:POT],,,,,,Verstraete2010_461,
sample,UPU,int_disc_misc,N-marking,[N]-mpal 'ERG',-mpal,ERG,t_result_purp,,,,,,,,,Verstraete2010_462-466,
sample,MUP,int_disc_misc,,ma 'but',ma,but,contr_advers,,"interjection ""oh!""",,,,,,,Walsh1976_136,"[N&C2012]""105"""
sample,MUP,cjxCla,right-edge,ngatha 'if',ngatha,if,cond,,nominals ,,,,,,,"Walsh1976_197_247-248, Mansfield2019_185_186","[W1976]""217""_""267""_""278"", [N&C2012]""104"", [M2019]""5-77"""
sample,MUP,int_disc_misc,,-nukun 'LEST',-nukun,LEST,appreh,,mod-epist,,,,,,,Walsh1976_215-217,"[W1976]""217"""
sample,MUP,int_disc_misc,,i/yi 'and',i/yi,and,"addit, t_result_purp",,nominal coord,,,,,,,Walsh1976_244-245,"[W1976]""258"", [N&C2012]""28""_""74b"""
sample,MUP,cjxCla,right-edge,yirda 'because',yirda,because,t_prior_cause,,"(one example, not in modern descriptions)",,,,,,,Walsh1976_248,"[W1976]""268"""
sample,MUP,int_disc_misc,,=warda 'SEQ',=wardu,SEQ,t_result_purp,,"""nearly"", ""now"", ""soon"", ""INCH""",,,,,,,"Walsh1976_248-250, Mansfield2019_185",
sample,DJN,cjxCla,"bound, free",[(X-)]bila(ng)/bilak 'FRAME',bila(ng)/bilak,FRAME,"cond, t_simult_circ, complement",comp-whether,,,,,,,,Waters1989_102,"""23"", ""50"", ""77"", ""190"":""193"", ""268"", ""287"", ""315"", ""T1-87"""
sample,DJN,int_disc_misc,,miri/midhi 'like',miri/midhi,like,t_result_purp,result-justif,,,,,,,,Waters1989_155-156,"""175"", ""216"", ""295"""
sample,DJN,int_disc_misc,,marri 'must.be',marri,must.be,t_result_purp,result-justif,?mod-epist,,,,,,,Waters1989_156,"""18"", ""168"", ""191b"", ""285"""
sample,DJN,cjxCla,left-edge,a 'and',a,and,"addit, t_result_purp",temp-future,,,,,,,,Waters1989_157,"""327"", ""343b"""
sample,DJN,int_disc_misc,,ga 'and',ga,and,t_result_purp,temp-future,<Dhuwal,,,,,,,Waters1989_157,"""19"", ""98b"""
sample,DJN,int_disc_misc,,birt[_bil] 'seemingly',birt,seemingly,contr_advers,contrast-advers,,,,,,,,Waters1989_157_205,"""169"", ""297"""
periph,WMY,nfin,,[V]:gu 'PURP',:gu,,"complement, t_result_purp",,,,,,,,,Dixon1981,
periph,WMY,nfin,,[V]:nyu 'PURP',:nyu,,"reference, complement",,,,,,,,,Dixon1981,
sample,DJN,cjxCla,left-edge,bil 'but',bil,but,contr_advers,contrast-advers,,,,,,,,Waters1989_158,"""264"""
sample,DJN,cjxCla,left-edge,marrga 'so.that',marrga,so.that,t_result_purp,,"""therefore"" (free)",,,,,,,Waters1989_158,"""9"", ""205"""
sample,DJN,int_disc_misc,,ban 'on.the.one/other.hand',ban,on.the.one/other.hand,contr_advers,,,,,,,,,Waters1989_158_214,"""18"", ""109"", ""306"""
sample,DJN,int_disc_misc,,[X]-ban 'temporal focus',-ban,temporal focus,t_simult_circ,,,,,,,,,Waters1989_160-165,"""97"", ""99"", ""216"", ""297"""
sample,DJN,cjxCla,left-edge,gim(a) 'because',gim(a),because,t_prior_cause,,(N-)gima: emphasis,,,,,,,Waters1989_205,"""96"", ""277"""
sample,DJN,indepCla,,[V:IRR/NMZ]-kinhing 'PROP',-kinhing,PROP,nominalisation,,(one example),,,,,marginal,,Waters1989_41,"""16"""
sample,DJN,cjxPbo,"external, converb, post-infl",[V:IRR/NMZ]-gi 'DAT',-gi,DAT,t_result_purp,,,,,,,,,Waters1989_66-67,"""98a"", ""99"", ""T24-117"""
sample,DJN,cjxPbo,"external, converb, post-infl",[V:IRR/NMZ]-li 'ALL',-li,ALL,t_result_purp,,,,,,,,,Waters1989_68,"""103"":""105"""
sample,DJN,cjxPbo,"external, converb, post-infl",[V:IRR/NMZ]-bi 'OR',-bi,ORIG,"t_prior_cause, reference",,,,,,,,,Waters1989_78_101,"""139"", ""189"""
sample,MPA,int_disc_misc,,nhenge 'REMEMB',nhenge,REMEMB,t_simult_circ,,,,,,,,,Wilkins1989_121-122,
sample,MPA,indepCla,,[V]:(n)tye[-SFX] 'NMZ',:(n)tye,NMZ,,,true nominaliser,,,,,no,,Wilkins1989_138-139,"""3-48"":""3-52"""
sample,MPA,cjxPbo,"external, converb, post-infl",[V:PURP]-kerte 'PROP',-kerte,PROP,t_result_purp,"bound, int-endpoint",,,,,,,,Wilkins1989_197,"""4-75"""
sample,MPA,cjxPbo,"external, converb, post-infl",[V:INFL-SS|V:NMZ]-iperre/ipenhe 'AFTER',-iperre/ipenhe,AFTER,t_prior_cause,,,,,,,,,Wilkins1989_205-210,"""5-21"""
sample,MPA,cjxCla,"external, bound, fluid",[X/N/V:INFL]-rle 'REL' [+X-CASE],-rle,REL,reference,,?,[+X-CASE],,,,,,Wilkins1989_231-232_354-355_414-431,
sample,MPA,int_disc_misc,,[V]:mere 'HYP',:mere,HYP,cond,,"dynamic, epistemic",,,,,,,Wilkins1989_233-234,"""34"", ""35"""
sample,MPA,nfin,converb,[V]:tyeke 'PURP',:tyeke,PURP,t_result_purp,"comp-purpose, ...","mod-deontic, hortative, intentional, future predictions (insub)",,,,,,,Wilkins1989_236-237,"""5-37"":""5-41"", ""10-46"":""10-49"""
sample,MPA,int_disc_misc,,[X]-ante 'ONLY' [+V:PURP],-ante,ONLY,t_result_purp,int-endpoint,,,,,,,,Wilkins1989_237,"""5-41"""
